Client_ID,Geographic_Zone,Average_Ticket
5066,Bajío,1397.25
5067,Zona Metropolitana de Guadalajara,922.57
5068,Noroeste,965.4
5069,Zona Metropolitana de Monterrey,2182.11
5070,Zona Metropolitana de Guadalajara,599.38
5072,Zona Metropolitana de Guadalajara,733.78
5073,Zona Metropolitana de Monterrey,935.68
5074,Noroeste,1283.23
5075,Noroeste,150.0
5076,Ciudad de México,2107.89
5077,Sureste,834.47
5078,Ciudad de México,219.69
5079,Zona Metropolitana de Monterrey,1495.05
5080,Zona Metropolitana de Monterrey,2361.08
5081,Sur,648.96
5082,Ciudad de México,753.95
5083,Ciudad de México,1572.1
5084,Zona Metropolitana de Monterrey,1296.94
5085,Bajío,1584.7
5086,Sur,2546.14
5087,Ciudad de México,2862.56
5088,Zona Metropolitana de Monterrey,1320.23
5089,Noroeste,3540.57
5091,Zona Metropolitana de Guadalajara,1815.18
5092,Zona Metropolitana de Monterrey,4870.16
5093,Noroeste,1751.93
5094,Zona Metropolitana de Monterrey,1324.79
5095,Ciudad de México,4982.75
5097,Zona Metropolitana de Monterrey,1208.99
5098,Zona Metropolitana de Monterrey,286.19
5099,Zona Metropolitana de Guadalajara,245.46
5100,Bajío,969.21
5101,Ciudad de México,2445.66
5103,Bajío,2995.39
5104,Zona Metropolitana de Monterrey,150.0
5105,Noroeste,1839.15
5106,Ciudad de México,2550.14
5107,Zona Metropolitana de Monterrey,912.6
5108,Ciudad de México,150.0
5109,Ciudad de México,1833.28
5110,Sur,2267.04
5111,Zona Metropolitana de Monterrey,1920.86
5112,Bajío,320.02
5113,Zona Metropolitana de Monterrey,1273.63
5114,Sureste,1772.79
5115,Zona Metropolitana de Monterrey,2588.05
5116,Noroeste,1258.01
5117,Zona Metropolitana de Monterrey,1288.32
5118,Ciudad de México,1360.23
5119,Zona Metropolitana de Guadalajara,1744.27
5120,Zona Metropolitana de Monterrey,1344.62
5121,Bajío,1518.56
5122,Zona Metropolitana de Monterrey,2421.68
5123,Noroeste,150.0
5124,Zona Metropolitana de Monterrey,1375.71
5125,Zona Metropolitana de Guadalajara,564.42
5126,Bajío,1537.84
5127,Zona Metropolitana de Monterrey,2541.36
5128,Zona Metropolitana de Guadalajara,1440.64
5129,Sur,2531.76
5130,Ciudad de México,746.45
5131,Sureste,1418.28
5132,Bajío,2023.64
5133,Bajío,1431.08
5134,Zona Metropolitana de Guadalajara,1801.25
5135,Ciudad de México,2762.37
5136,Sureste,2141.84
5137,Noroeste,2214.1
5138,Ciudad de México,1077.35
5139,Bajío,503.91
5140,Zona Metropolitana de Monterrey,390.48
5141,Ciudad de México,940.8
5143,Zona Metropolitana de Guadalajara,3542.06
5144,Sur,1444.2
5145,Ciudad de México,2501.61
5146,Ciudad de México,1752.8
5147,Ciudad de México,2058.52
5148,Ciudad de México,1781.23
5150,Ciudad de México,276.28
5151,Bajío,617.18
5152,Noroeste,278.42
5153,Noroeste,1265.21
5154,Sur,1955.21
5156,Ciudad de México,387.21
5157,Sureste,1564.19
5160,Bajío,3644.07
5161,Ciudad de México,477.42
5162,Zona Metropolitana de Monterrey,1087.7
5163,Zona Metropolitana de Monterrey,150.0
5164,Ciudad de México,1227.2
5165,Noroeste,741.14
5166,Zona Metropolitana de Monterrey,649.04
5167,Zona Metropolitana de Monterrey,2270.26
5169,Zona Metropolitana de Monterrey,1338.28
5170,Zona Metropolitana de Guadalajara,2028.98
5171,Bajío,382.08
5172,Ciudad de México,2390.16
5174,Sur,1568.79
5175,Zona Metropolitana de Guadalajara,150.0
5176,Zona Metropolitana de Guadalajara,2189.78
5177,Ciudad de México,885.22
5178,Ciudad de México,2498.0
5179,Ciudad de México,460.41
5180,Noroeste,150.0
5181,Sureste,2162.25
5183,Zona Metropolitana de Guadalajara,1126.05
5184,Sur,1218.32
5185,Zona Metropolitana de Monterrey,2171.05
5186,Zona Metropolitana de Guadalajara,3161.91
5187,Zona Metropolitana de Guadalajara,2087.49
5189,Bajío,984.65
5190,Zona Metropolitana de Monterrey,1725.59
5191,Ciudad de México,434.34
5192,Zona Metropolitana de Monterrey,1670.32
5193,Noroeste,793.56
5194,Noroeste,580.49
5195,Zona Metropolitana de Monterrey,3149.83
5196,Ciudad de México,1901.51
5197,Zona Metropolitana de Monterrey,2096.04
5198,Ciudad de México,1075.86
5199,Ciudad de México,2174.82
5201,Bajío,361.02
5202,Bajío,950.97
5203,Ciudad de México,150.0
5205,Zona Metropolitana de Monterrey,1591.75
5206,Zona Metropolitana de Guadalajara,2706.71
5207,Noroeste,1198.3
5208,Ciudad de México,443.48
5209,Zona Metropolitana de Monterrey,1031.47
5210,Sur,3305.59
5212,Bajío,2098.0
5213,Zona Metropolitana de Guadalajara,1287.05
5214,Ciudad de México,321.48
5215,Bajío,406.69
5216,Bajío,1250.62
5217,Zona Metropolitana de Guadalajara,1410.86
5218,Sur,2227.86
5219,Bajío,1220.98
5220,Zona Metropolitana de Guadalajara,150.0
5221,Bajío,472.58
5222,Zona Metropolitana de Monterrey,150.0
5223,Zona Metropolitana de Monterrey,906.86
5224,Zona Metropolitana de Guadalajara,1843.99
5225,Ciudad de México,150.0
5226,Ciudad de México,4780.22
5227,Zona Metropolitana de Monterrey,1277.62
5228,Ciudad de México,2168.73
5229,Ciudad de México,1408.58
5230,Ciudad de México,2321.57
5231,Bajío,1942.85
5232,Ciudad de México,578.34
5233,Zona Metropolitana de Guadalajara,2310.49
5234,Zona Metropolitana de Monterrey,1581.01
5235,Ciudad de México,1114.6
5236,Ciudad de México,1783.96
5237,Zona Metropolitana de Monterrey,2049.37
5238,Zona Metropolitana de Monterrey,477.76
5239,Ciudad de México,980.43
5240,Ciudad de México,1491.65
5241,Zona Metropolitana de Guadalajara,2935.39
5242,Zona Metropolitana de Guadalajara,2271.64
5243,Sureste,1342.82
5244,Zona Metropolitana de Monterrey,1044.53
5245,Zona Metropolitana de Monterrey,825.32
5246,Ciudad de México,2238.45
5247,Ciudad de México,288.3
5248,Bajío,684.33
5249,Zona Metropolitana de Monterrey,1397.52
5250,Zona Metropolitana de Monterrey,1918.26
5251,Ciudad de México,936.59
5252,Zona Metropolitana de Guadalajara,1636.3
5253,Bajío,998.28
5254,Zona Metropolitana de Monterrey,824.67
5255,Sureste,1819.39
5256,Zona Metropolitana de Guadalajara,723.91
5257,Noroeste,1402.09
5258,Zona Metropolitana de Monterrey,1438.78
5259,Zona Metropolitana de Monterrey,1152.99
5260,Zona Metropolitana de Monterrey,2327.88
5261,Zona Metropolitana de Monterrey,1377.74
5262,Bajío,763.97
5264,Ciudad de México,2083.71
5266,Zona Metropolitana de Monterrey,2478.25
5267,Sur,1434.11
5268,Ciudad de México,1304.09
5269,Zona Metropolitana de Monterrey,2575.71
5270,Sur,1555.91
5271,Ciudad de México,495.91
5272,Sureste,581.85
5273,Zona Metropolitana de Monterrey,815.18
5274,Ciudad de México,1217.11
5275,Bajío,1511.16
5276,Ciudad de México,1567.46
5277,Bajío,393.68
5278,Sur,1727.81
5279,Ciudad de México,782.38
5280,Noroeste,660.95
5281,Zona Metropolitana de Monterrey,2105.29
5282,Zona Metropolitana de Monterrey,1506.7
5283,Ciudad de México,3319.55
5284,Ciudad de México,829.33
5285,Ciudad de México,1165.41
5286,Zona Metropolitana de Monterrey,2907.94
5287,Zona Metropolitana de Monterrey,1390.42
5288,Zona Metropolitana de Monterrey,844.71
5289,Ciudad de México,1694.62
5290,Ciudad de México,1934.53
5291,Sur,382.37
5292,Noroeste,626.95
5293,Zona Metropolitana de Guadalajara,1042.55
5294,Ciudad de México,207.89
5295,Zona Metropolitana de Monterrey,2979.83
5296,Sureste,1641.43
5297,Zona Metropolitana de Monterrey,1046.53
5298,Zona Metropolitana de Monterrey,1468.36
5299,Noroeste,1595.36
5300,Zona Metropolitana de Guadalajara,1980.54
5301,Ciudad de México,1866.57
5302,Zona Metropolitana de Monterrey,4079.85
5303,Ciudad de México,3561.11
5304,Bajío,2067.56
5305,Ciudad de México,3286.47
5307,Sureste,1744.83
5308,Ciudad de México,3555.05
5309,Ciudad de México,1211.41
5310,Sur,600.91
5311,Ciudad de México,2900.52
5312,Zona Metropolitana de Monterrey,841.22
5313,Noroeste,1172.13
5314,Zona Metropolitana de Guadalajara,2861.43
5315,Zona Metropolitana de Guadalajara,1532.81
5316,Zona Metropolitana de Guadalajara,1739.12
5317,Ciudad de México,2039.17
5319,Zona Metropolitana de Guadalajara,1003.4
5320,Zona Metropolitana de Guadalajara,949.47
5321,Ciudad de México,4232.01
5322,Ciudad de México,683.68
5323,Ciudad de México,429.12
5325,Zona Metropolitana de Guadalajara,650.27
5326,Ciudad de México,2493.36
5327,Ciudad de México,792.65
5328,Noroeste,2412.68
5329,Sureste,2011.85
5330,Sureste,1784.34
5331,Sur,1917.87
5332,Noroeste,1562.48
5333,Bajío,736.23
5335,Zona Metropolitana de Monterrey,1503.28
5336,Sur,150.0
5337,Sur,2044.38
5338,Ciudad de México,4351.67
5339,Zona Metropolitana de Guadalajara,1609.36
5340,Bajío,1994.07
5341,Zona Metropolitana de Guadalajara,1171.47
5342,Zona Metropolitana de Guadalajara,2716.28
5343,Noroeste,1966.56
5344,Bajío,150.0
5345,Zona Metropolitana de Guadalajara,1866.28
5346,Bajío,1768.83
5347,Zona Metropolitana de Guadalajara,1145.35
5348,Zona Metropolitana de Guadalajara,978.02
5349,Bajío,552.26
5350,Zona Metropolitana de Monterrey,3007.46
5352,Ciudad de México,1657.21
5353,Zona Metropolitana de Guadalajara,2577.98
5354,Zona Metropolitana de Guadalajara,693.59
5355,Noroeste,2679.65
5356,Zona Metropolitana de Guadalajara,3086.99
5357,Zona Metropolitana de Monterrey,240.62
5358,Ciudad de México,692.75
5359,Ciudad de México,2320.7
5360,Ciudad de México,995.96
5361,Zona Metropolitana de Guadalajara,330.21
5362,Zona Metropolitana de Guadalajara,639.79
5363,Sureste,627.09
5364,Zona Metropolitana de Monterrey,2208.38
5365,Bajío,802.55
5366,Ciudad de México,3697.95
5367,Zona Metropolitana de Guadalajara,929.01
5369,Bajío,2660.86
5370,Zona Metropolitana de Monterrey,1047.2
5371,Bajío,1307.86
5372,Ciudad de México,878.46
5373,Zona Metropolitana de Monterrey,1841.63
5374,Zona Metropolitana de Guadalajara,791.78
5375,Bajío,405.51
5376,Ciudad de México,150.0
5377,Bajío,1420.69
5378,Zona Metropolitana de Guadalajara,2831.79
5379,Zona Metropolitana de Monterrey,150.0
5380,Sur,508.46
5381,Ciudad de México,610.29
5382,Zona Metropolitana de Monterrey,1654.55
5383,Ciudad de México,2474.66
5384,Zona Metropolitana de Guadalajara,570.79
5385,Noroeste,602.28
5386,Zona Metropolitana de Monterrey,1867.13
5387,Zona Metropolitana de Guadalajara,2242.37
5388,Sureste,965.71
5389,Ciudad de México,686.14
5390,Ciudad de México,3276.11
5391,Zona Metropolitana de Monterrey,1737.34
5392,Zona Metropolitana de Monterrey,2685.96
5393,Noroeste,908.02
5394,Noroeste,973.78
5395,Zona Metropolitana de Monterrey,1372.04
5396,Zona Metropolitana de Monterrey,964.12
5397,Zona Metropolitana de Guadalajara,1067.59
5398,Ciudad de México,835.3
5399,Zona Metropolitana de Monterrey,1597.31
5400,Zona Metropolitana de Monterrey,425.8
5402,Zona Metropolitana de Monterrey,1921.28
5403,Sur,1304.67
5404,Zona Metropolitana de Monterrey,189.37
5405,Zona Metropolitana de Guadalajara,1125.29
5406,Noroeste,2673.93
5407,Ciudad de México,1390.64
5408,Ciudad de México,659.81
5409,Zona Metropolitana de Guadalajara,2362.12
5410,Bajío,3108.89
5411,Zona Metropolitana de Guadalajara,353.53
5413,Ciudad de México,1659.78
5414,Sur,266.4
5415,Zona Metropolitana de Guadalajara,1593.74
5416,Zona Metropolitana de Guadalajara,2684.08
5417,Zona Metropolitana de Monterrey,165.44
5418,Ciudad de México,636.16
5419,Zona Metropolitana de Guadalajara,2544.96
5420,Zona Metropolitana de Guadalajara,1174.05
5421,Zona Metropolitana de Guadalajara,3660.98
5422,Bajío,1071.03
5423,Sur,1120.97
5424,Bajío,290.36
5425,Sur,496.77
5426,Noroeste,786.45
5427,Zona Metropolitana de Monterrey,1392.05
5428,Noroeste,419.4
5429,Bajío,2104.01
5430,Ciudad de México,878.82
5431,Zona Metropolitana de Guadalajara,311.39
5432,Zona Metropolitana de Guadalajara,2254.88
5433,Bajío,1647.0
5434,Ciudad de México,945.63
5435,Sureste,414.54
5436,Zona Metropolitana de Monterrey,2932.49
5437,Noroeste,368.15
5438,Zona Metropolitana de Monterrey,1374.91
5439,Zona Metropolitana de Monterrey,1588.78
5440,Ciudad de México,765.58
5441,Ciudad de México,767.4
5442,Sureste,365.64
5443,Ciudad de México,846.49
5444,Noroeste,730.57
5445,Zona Metropolitana de Guadalajara,1395.65
5446,Noroeste,299.03
5447,Ciudad de México,1415.03
5448,Ciudad de México,1436.01
5449,Ciudad de México,1436.31
5450,Ciudad de México,828.77
5451,Zona Metropolitana de Guadalajara,1513.88
5452,Noroeste,717.05
5453,Noroeste,1715.87
5454,Bajío,1362.02
5455,Bajío,2393.55
5456,Bajío,408.2
5457,Sureste,1898.64
5458,Ciudad de México,832.53
5460,Ciudad de México,1360.71
5461,Sureste,2093.69
5463,Noroeste,184.13
5464,Ciudad de México,150.0
5465,Ciudad de México,2075.33
5466,Ciudad de México,2190.98
5467,Ciudad de México,5581.75
5468,Zona Metropolitana de Guadalajara,235.44
5469,Zona Metropolitana de Guadalajara,967.86
5470,Noroeste,1754.0
5471,Noroeste,2284.13
5472,Bajío,4451.7
5473,Zona Metropolitana de Monterrey,1165.42
5474,Bajío,150.0
5475,Ciudad de México,1368.55
5477,Noroeste,952.51
5478,Zona Metropolitana de Guadalajara,1029.1
5479,Zona Metropolitana de Monterrey,150.0
5480,Zona Metropolitana de Monterrey,4680.1
5481,Noroeste,1054.98
5482,Bajío,1624.82
5483,Ciudad de México,2951.47
5484,Bajío,235.38
5485,Noroeste,1867.61
5486,Zona Metropolitana de Monterrey,150.0
5487,Zona Metropolitana de Monterrey,1140.25
5488,Zona Metropolitana de Monterrey,1720.52
5489,Zona Metropolitana de Monterrey,594.98
5490,Sureste,2675.49
5491,Zona Metropolitana de Guadalajara,1023.34
5492,Bajío,390.24
5493,Zona Metropolitana de Guadalajara,2341.55
5494,Zona Metropolitana de Monterrey,1748.13
5495,Zona Metropolitana de Monterrey,270.54
5496,Zona Metropolitana de Guadalajara,1683.48
5497,Zona Metropolitana de Monterrey,2573.05
5498,Zona Metropolitana de Monterrey,150.0
5499,Zona Metropolitana de Monterrey,1049.69
5500,Sur,1348.36
5501,Zona Metropolitana de Monterrey,1128.69
5502,Ciudad de México,176.98
5503,Ciudad de México,2166.43
5504,Zona Metropolitana de Guadalajara,675.74
5505,Sur,793.33
5506,Bajío,868.81
5507,Ciudad de México,851.66
5508,Ciudad de México,2009.1
5509,Sur,2255.49
5510,Zona Metropolitana de Monterrey,1024.04
5511,Bajío,2228.5
5512,Noroeste,2563.65
5513,Noroeste,2866.75
5514,Ciudad de México,539.67
5515,Bajío,1420.93
5516,Zona Metropolitana de Guadalajara,1170.37
5517,Sur,776.95
5518,Ciudad de México,1050.48
5519,Ciudad de México,989.8
5520,Sureste,1522.12
5521,Ciudad de México,399.84
5523,Ciudad de México,1009.24
5524,Noroeste,378.3
5525,Ciudad de México,1649.36
5526,Ciudad de México,2937.73
5527,Noroeste,888.31
5528,Zona Metropolitana de Guadalajara,1640.01
5529,Zona Metropolitana de Monterrey,1279.37
5532,Ciudad de México,2198.72
5533,Bajío,979.95
5534,Ciudad de México,519.6
5535,Zona Metropolitana de Guadalajara,1566.46
5536,Zona Metropolitana de Guadalajara,2894.67
5537,Noroeste,3808.07
5538,Zona Metropolitana de Guadalajara,2510.94
5540,Zona Metropolitana de Monterrey,2263.35
5541,Ciudad de México,1266.31
5542,Bajío,504.75
5543,Ciudad de México,1074.77
5544,Sureste,262.65
5545,Zona Metropolitana de Monterrey,1925.59
5546,Ciudad de México,2851.47
5547,Zona Metropolitana de Guadalajara,670.19
5548,Sur,1844.56
5549,Sureste,547.44
5551,Sur,1275.88
5552,Zona Metropolitana de Monterrey,1117.92
5553,Ciudad de México,2354.82
5554,Zona Metropolitana de Monterrey,1480.86
5555,Ciudad de México,1010.76
5556,Zona Metropolitana de Monterrey,2299.4
5557,Noroeste,661.53
5558,Zona Metropolitana de Monterrey,150.0
5559,Ciudad de México,601.93
5560,Zona Metropolitana de Guadalajara,1471.2
5561,Zona Metropolitana de Guadalajara,2308.51
5562,Bajío,927.6
5563,Bajío,959.87
5564,Noroeste,1690.9
5565,Zona Metropolitana de Monterrey,975.89
5566,Sureste,2970.34
5567,Noroeste,1004.48
5568,Sureste,939.6
5569,Ciudad de México,1195.76
5570,Zona Metropolitana de Monterrey,2023.07
5572,Zona Metropolitana de Monterrey,429.94
5573,Noroeste,1493.98
5574,Bajío,932.52
5575,Noroeste,1037.5
5576,Noroeste,1280.04
5577,Noroeste,1600.32
5578,Ciudad de México,621.15
5579,Sureste,2415.62
5580,Bajío,1746.91
5581,Zona Metropolitana de Monterrey,150.0
5582,Sur,1622.48
5583,Ciudad de México,1734.83
5584,Zona Metropolitana de Guadalajara,1125.69
5585,Zona Metropolitana de Guadalajara,2736.5
5586,Zona Metropolitana de Guadalajara,2601.77
5587,Zona Metropolitana de Monterrey,1923.31
5588,Ciudad de México,1865.95
5589,Bajío,1979.76
5590,Zona Metropolitana de Guadalajara,2086.08
5591,Sureste,1228.16
5592,Ciudad de México,2931.83
5593,Sureste,2069.23
5594,Ciudad de México,366.62
5595,Ciudad de México,2319.9
5596,Ciudad de México,4869.3
5597,Noroeste,847.74
5598,Bajío,401.86
5599,Ciudad de México,755.53
5600,Zona Metropolitana de Monterrey,1827.64
5601,Zona Metropolitana de Guadalajara,1154.21
5602,Noroeste,1523.35
5603,Sur,212.86
5604,Zona Metropolitana de Monterrey,1694.67
5605,Ciudad de México,463.61
5606,Bajío,1146.65
5607,Noroeste,1164.37
5608,Ciudad de México,983.92
5609,Noroeste,556.69
5610,Ciudad de México,4277.35
5611,Bajío,987.76
5612,Ciudad de México,2164.62
5613,Sur,2873.19
5614,Bajío,1123.39
5615,Ciudad de México,2971.25
5616,Sur,2138.19
5617,Noroeste,2020.93
5618,Zona Metropolitana de Monterrey,506.45
5619,Ciudad de México,1785.37
5620,Zona Metropolitana de Monterrey,212.24
5621,Bajío,805.71
5623,Zona Metropolitana de Guadalajara,681.92
5624,Sureste,999.16
5626,Zona Metropolitana de Monterrey,2091.61
5627,Zona Metropolitana de Guadalajara,820.89
5628,Zona Metropolitana de Guadalajara,1982.07
5629,Zona Metropolitana de Monterrey,1263.23
5630,Bajío,420.69
5631,Zona Metropolitana de Monterrey,497.55
5632,Bajío,1249.38
5633,Bajío,1971.44
5634,Zona Metropolitana de Monterrey,2723.44
5635,Bajío,1431.88
5637,Ciudad de México,2376.14
5638,Ciudad de México,514.71
5639,Zona Metropolitana de Monterrey,1394.09
5640,Zona Metropolitana de Guadalajara,1904.6
5641,Ciudad de México,172.75
5642,Bajío,1125.0
5643,Bajío,730.31
5644,Ciudad de México,1735.68
5645,Ciudad de México,1655.81
5646,Zona Metropolitana de Monterrey,710.5
5647,Sur,1787.3
5648,Zona Metropolitana de Guadalajara,220.11
5649,Ciudad de México,1002.88
5650,Zona Metropolitana de Monterrey,677.8
5651,Ciudad de México,1530.1
5652,Zona Metropolitana de Guadalajara,403.89
5653,Bajío,985.02
5654,Zona Metropolitana de Monterrey,1125.96
5655,Ciudad de México,744.52
5656,Ciudad de México,360.93
5657,Zona Metropolitana de Monterrey,2634.06
5658,Zona Metropolitana de Monterrey,2034.86
5659,Noroeste,1674.46
5660,Ciudad de México,1238.17
5661,Sur,261.18
5662,Zona Metropolitana de Guadalajara,914.49
5663,Bajío,1405.3
5664,Zona Metropolitana de Monterrey,1253.79
5665,Zona Metropolitana de Monterrey,628.8
5666,Ciudad de México,1693.68
5667,Noroeste,414.16
5668,Sur,1616.23
5669,Zona Metropolitana de Monterrey,1127.39
5670,Sur,300.66
5671,Bajío,1782.38
5672,Ciudad de México,786.4
5673,Noroeste,964.21
5674,Ciudad de México,150.0
5675,Ciudad de México,2867.55
5676,Zona Metropolitana de Monterrey,784.12
5677,Bajío,1699.53
5678,Noroeste,621.8
5679,Ciudad de México,2011.22
5680,Zona Metropolitana de Monterrey,3090.98
5681,Ciudad de México,1446.87
5682,Ciudad de México,609.81
5683,Ciudad de México,1629.49
5684,Ciudad de México,1350.86
5685,Ciudad de México,2778.76
5686,Ciudad de México,934.12
5687,Ciudad de México,1950.19
5688,Zona Metropolitana de Guadalajara,410.43
5689,Sureste,569.03
5690,Bajío,730.46
5691,Bajío,372.99
5692,Ciudad de México,742.07
5693,Zona Metropolitana de Monterrey,1918.62
5694,Zona Metropolitana de Monterrey,877.95
5695,Ciudad de México,1676.87
5696,Ciudad de México,150.0
5697,Zona Metropolitana de Guadalajara,150.0
5699,Zona Metropolitana de Monterrey,1897.93
5700,Zona Metropolitana de Guadalajara,727.3
5701,Bajío,1899.23
5702,Zona Metropolitana de Guadalajara,1043.67
5703,Noroeste,1040.42
5704,Ciudad de México,678.09
5705,Ciudad de México,517.05
5706,Zona Metropolitana de Monterrey,423.37
5707,Bajío,1763.37
5709,Ciudad de México,1058.81
5710,Sureste,1227.87
5711,Sureste,1176.39
5712,Zona Metropolitana de Guadalajara,894.44
5713,Bajío,1846.25
